***************** Episode: 00 | Action: [0.85322684 0.08043711 0.05577299], Reward: 6.0538461538461545
1089 | Action: [0.33964694 0.20137799 0.00376579], Reward: 542.877133105784
1188 | Action: [0.07775524 0.18839593 0.0037652 ], Reward: 532.9771331057817
Episode took: 39.61179804801941 seconds
***************** Episode: 1180 | Action: [0.90303963 0.10800908 0.06827266], Reward: 7.4757575757575765
99 | Action: [-0.22675955  0.08884017  0.00387056], Reward: 43.03030303030298
198 | Action: [0.01647511 0.45108125 0.01182299], Reward: 120.25151515151532
297 | Action: [0.0424391  0.16793437 0.00464478], Reward: 223.98787878787934
396 | Action: [0.32250094 0.12210771 0.0042668 ], Reward: 214.0878787878799
495 | Action: [-0.08985025  0.07436805  0.00274422], Reward: 204.18787878788046
594 | Action: [-0.1861201   0.17458446  0.00419622], Reward: 201.8636363636386
693 | Action: [0.44117576 0.15536454 0.00577077], Reward: 191.96363636363915
792 | Action: [-0.03048032  0.10439308  0.00354467], Reward: 182.06363636363972
891 | Action: [0.12622094 0.09745187 0.00420901], Reward: 172.16363636364028
990 | Action: [0.7754007  0.11406031 0.00450717], Reward: 219.08181818182257
1089 | Action: [-0.88705903  0.16713385  0.0013856 ], Reward: 322.81818181818517
1188 | Action: [-0.24690472  0.18326654  0.00441845], Reward: 343.2212121212134
Episode took: 39.73679327964783 seconds
***************** Episode: 1190 | Action: [0.87103385 0.0950557  0.06945884], Reward: 7.172727272727273
99 | Action: [-0.04457863  0.19601132  0.00500973], Reward: 40.90909090909084
198 | Action: [0.27457792 0.12575771 0.00986198], Reward: 125.55454545454582
297 | Action: [-0.9802538   0.11033431  0.00117363], Reward: 228.3818181818188
396 | Action: [0.33118922 0.10642666 0.00374384], Reward: 243.93636363636475
495 | Action: [-0.30533996  0.17423895  0.00367088], Reward: 234.0363636363653
594 | Action: [0.34288123 0.4218145  0.01338023], Reward: 224.13636363636587
693 | Action: [0.29434684 0.17357512 0.00867659], Reward: 279.690909090911
792 | Action: [-0.5301405   0.1282905   0.00306273], Reward: 349.79090909090854
891 | Action: [-0.4636388   0.07204643  0.00104305], Reward: 339.8909090909063
990 | Action: [-0.15671693  0.23347057  0.00808905], Reward: 380.8999999999948
1089 | Action: [0.611026   0.29449087 0.01053026], Reward: 476.4545454545377
1188 | Action: [-0.310163    0.23739275  0.01320431], Reward: 568.372727272717
Episode took: 39.060741662979126 seconds
***************** Episode: 1200 | Action: [0.8310625  0.08101339 0.05685893], Reward: 6.5889632107023415
99 | Action: [-0.05113397  0.11069048  0.00233436], Reward: 40.16722408026751
198 | Action: [0.4961097  0.24864489 0.00251394], Reward: 103.8458193979936
297 | Action: [0.38551772 0.12455154 0.00672121], Reward: 190.93578595317828
396 | Action: [-9.6500206e-01  1.5564016e-01  9.5534587e-04], Reward: 298.09264214046897
495 | Action: [-0.15375789  0.29578176  0.00324017], Reward: 411.9384615384603
594 | Action: [0.34405977 0.09264884 0.00749003], Reward: 405.3829431438092
693 | Action: [-0.10624763  0.1413694   0.01324406], Reward: 395.48294314380695
792 | Action: [-0.8173563   0.11902926  0.00200833], Reward: 408.99431438126294
891 | Action: [-0.21517245  0.23942961  0.00365142], Reward: 422.5056856187189
990 | Action: [0.21861736 0.11269888 0.00421093], Reward: 412.6056856187167
1089 | Action: [-8.7900811e-01  1.6017784e-01  8.4335078e-04], Reward: 402.7056856187144
1188 | Action: [-0.29459575  0.19692133  0.00384657], Reward: 402.8391304347657
Episode took: 39.39001202583313 seconds
***************** Episode: 1210 | Action: [0.8811724  0.07231504 0.06283544], Reward: 6.372491909385114
99 | Action: [-0.48523355  0.10444815  0.00322282], Reward: 35.30744336569575
198 | Action: [0.44025037 0.12327218 0.01049377], Reward: 99.84110032362484
297 | Action: [-0.6187935   0.22437875  0.00573773], Reward: 180.5559870550169
396 | Action: [-0.33360216  0.16206227  0.00360576], Reward: 177.12847896440258
495 | Action: [0.7912583  0.20671079 0.00413945], Reward: 167.22847896440314
594 | Action: [-0.30914807  0.17303963  0.00367164], Reward: 160.56472491909625
693 | Action: [-0.1480446   0.16303341  0.00290143], Reward: 150.6647249190968
792 | Action: [-0.31007013  0.08831668  0.00219568], Reward: 140.76472491909738
891 | Action: [-0.275374    0.19014245  0.00381222], Reward: 134.1009708737905
990 | Action: [-0.6548121   0.11554991  0.0033444 ], Reward: 124.20097087379105
1089 | Action: [-0.84824324  0.1624383   0.00261018], Reward: 114.30097087379161
1188 | Action: [0.00040746 0.16637325 0.00392319], Reward: 104.40097087379218
Episode took: 40.42591404914856 seconds
***************** Episode: 1220 | Action: [0.783444   0.07815198 0.05315291], Reward: 6.500660066006601
99 | Action: [0.04268584 0.11231346 0.00479367], Reward: 36.20462046204615
198 | Action: [0.10068806 0.16776443 0.01045756], Reward: 115.41353135313568
297 | Action: [0.31005302 0.15349072 0.0054595 ], Reward: 201.22310231023175
396 | Action: [0.46658996 0.161144   0.00731887], Reward: 230.9270627062718
495 | Action: [-0.14928383  0.14294349  0.00639768], Reward: 221.02706270627237
594 | Action: [-0.5036138   0.08739128  0.00162874], Reward: 211.12706270627294
693 | Action: [0.2937361  0.12091404 0.00780461], Reward: 237.5306930693097
792 | Action: [0.44524154 0.29129902 0.01266655], Reward: 237.53168316832014
891 | Action: [0.59227425 0.11284907 0.00927473], Reward: 234.2323432343273
990 | Action: [0.18826756 0.13807349 0.0029907 ], Reward: 224.33234323432785
1089 | Action: [-0.409933    0.13200031  0.00308207], Reward: 214.4323432343284
1188 | Action: [-0.30914807  0.17303963  0.00367164], Reward: 204.53234323432898
Episode took: 40.427350997924805 seconds
***************** Episode: 1230 | Action: [0.9057998  0.10726779 0.06944015], Reward: 7.042857142857144
99 | Action: [-0.59296554  0.14840558  0.00177021], Reward: 39.99999999999994
198 | Action: [-0.959744    0.09005161  0.00149131], Reward: 108.67142857142875
297 | Action: [-0.11371332  0.11203358  0.00325757], Reward: 198.77142857142957
396 | Action: [-0.5053627   0.11443558  0.00360488], Reward: 196.0142857142873
495 | Action: [-0.30914807  0.17303963  0.00367164], Reward: 186.11428571428786
594 | Action: [-0.30914807  0.17303963  0.00367164], Reward: 176.21428571428842
693 | Action: [-0.33198097  0.16012943  0.00357599], Reward: 166.31428571428899
792 | Action: [-0.35462314  0.14255413  0.00285093], Reward: 156.41428571428955
891 | Action: [-0.30914807  0.17303963  0.00367164], Reward: 146.5142857142901
990 | Action: [-0.35462314  0.14255413  0.00285093], Reward: 136.61428571429067
1089 | Action: [-0.30914807  0.17303963  0.00367164], Reward: 126.71428571429124
1188 | Action: [-0.33360216  0.16206227  0.00360576], Reward: 116.8142857142918
Episode took: 40.233311891555786 seconds
***************** Episode: 1240 | Action: [0.8622854  0.0722134  0.06219647], Reward: 7.447169811320755
99 | Action: [-0.752231    0.14506952  0.00154397], Reward: 42.83018867924523
198 | Action: [-0.9195188   0.14937356  0.00162369], Reward: 115.94905660377376
297 | Action: [-0.15598567  0.44218162  0.01394824], Reward: 207.93584905660467
396 | Action: [0.8894065  0.146909   0.00760412], Reward: 288.6018867924526
495 | Action: [-0.77240235  0.08770862  0.00334617], Reward: 308.8905660377332
594 | Action: [-0.5942731   0.12378581  0.00433799], Reward: 298.99056603773096
693 | Action: [-0.8262321   0.13992566  0.01606408], Reward: 304.18490566037013
792 | Action: [-0.8725226   0.10512461  0.00332711], Reward: 294.2849056603679
891 | Action: [-0.33361673  0.1611341   0.00359869], Reward: 284.38490566036563
990 | Action: [-0.18865833  0.18331276  0.00429911], Reward: 274.4849056603634
1089 | Action: [-0.3129489   0.17184648  0.00367239], Reward: 279.67924528300256
1188 | Action: [-0.55406713  0.20267738  0.00257859], Reward: 269.7792452830003
Episode took: 39.16489911079407 seconds
***************** Episode: 1250 | Action: [0.90751916 0.09553441 0.07502059], Reward: 6.5445182724252495
99 | Action: [-9.7281456e-01  1.6792758e-01  8.5123576e-04], Reward: 36.5116279069767
198 | Action: [0.5020074  0.12303507 0.00561278], Reward: 112.99036544850522
297 | Action: [-0.10988891  0.2224713   0.00951889], Reward: 176.1800664451837
396 | Action: [-0.9595601   0.07994483  0.00159809], Reward: 269.27009966777547
495 | Action: [-0.6498848   0.12001154  0.00348343], Reward: 335.7820598006632
594 | Action: [-0.5205117   0.17477913  0.0029415 ], Reward: 325.88205980066095
693 | Action: [0.1010239  0.32771158 0.00671193], Reward: 315.9820598006587
792 | Action: [-0.22624283  0.23762329  0.0083094 ], Reward: 365.8827242524834
891 | Action: [-0.95552415  0.13140742  0.00206047], Reward: 462.2950166112846
990 | Action: [-0.30533996  0.17423895  0.00367088], Reward: 528.8069767441727
1089 | Action: [-0.33360216  0.16206227  0.00360576], Reward: 518.9069767441705
1188 | Action: [-0.30914807  0.17303963  0.00367164], Reward: 509.00697674416824
Episode took: 40.26264500617981 seconds
***************** Episode: 1260 | Action: [0.5959035  0.22881383 0.06858101], Reward: 6.310256410256411
99 | Action: [0.29897526 0.15688634 0.00974376], Reward: 38.07692307692302
198 | Action: [-0.56723416  0.1681771   0.00383605], Reward: 108.3051282051284
297 | Action: [-0.82733846  0.09353301  0.00141734], Reward: 98.40512820512896
396 | Action: [-0.08527149  0.17496659  0.00365521], Reward: 107.73589743589875
495 | Action: [-0.22120616  0.20309189  0.00713527], Reward: 113.86153846154033
594 | Action: [-0.30914807  0.17303963  0.00367164], Reward: 132.80769230769474
693 | Action: [-0.31455564  0.1307637   0.00307079], Reward: 122.9076923076953
792 | Action: [-0.30914807  0.17303963  0.00367164], Reward: 113.00769230769586
891 | Action: [-0.35890552  0.14136277  0.00288706], Reward: 103.10769230769642
990 | Action: [-0.14381932  0.15172999  0.00533492], Reward: 93.20769230769699
1089 | Action: [-0.31595758  0.134836    0.00412007], Reward: 96.12820512821037
1188 | Action: [-0.6287364   0.19694588  0.00310307], Reward: 86.22820512821093
Episode took: 39.30305576324463 seconds
***************** Episode: 1270 | Action: [0.89913917 0.10652567 0.07071954], Reward: 7.068458781362008
99 | Action: [-0.6589425   0.18402676  0.00148794], Reward: 40.17921146953399
198 | Action: [0.35251397 0.377934   0.00612748], Reward: 127.05340501792145
297 | Action: [0.5053473  0.16202462 0.00893474], Reward: 210.34336917562808
396 | Action: [-0.41077203  0.13186052  0.00308554], Reward: 239.86989247311968
495 | Action: [-0.30914807  0.17303963  0.00367164], Reward: 229.96989247312024
594 | Action: [-0.07257487  0.29920846  0.01249032], Reward: 237.99103942652582
693 | Action: [-0.94694424  0.14497744  0.00157945], Reward: 299.7756272401446
792 | Action: [-0.20539229  0.09828904  0.004081  ], Reward: 332.8863799283144
891 | Action: [-0.2550572   0.17533173  0.00368141], Reward: 322.98637992831215
990 | Action: [0.19445075 0.20730491 0.01616727], Reward: 313.0863799283099
1089 | Action: [-0.38164052  0.144499    0.00302358], Reward: 303.18637992830764
1188 | Action: [-6.5712029e-01  1.5124536e-01  4.3653449e-04], Reward: 311.2075268817104
Episode took: 39.982545137405396 seconds
***************** Episode: 1280 | Action: [0.84808457 0.07575493 0.05371526], Reward: 6.5445182724252495
99 | Action: [-0.1837849   0.19066441  0.00120356], Reward: 36.511627906976706
198 | Action: [-0.1593237   0.23329394  0.00802138], Reward: 116.31262458471782
297 | Action: [0.18151784 0.07816211 0.00339967], Reward: 209.40265780731008
396 | Action: [-0.41753665  0.13073693  0.00311345], Reward: 199.50265780731064
495 | Action: [0.5030269  0.13520834 0.00732701], Reward: 189.6026578073112
594 | Action: [0.69097906 0.1374499  0.00607775], Reward: 179.70265780731177
693 | Action: [-0.5025059   0.09671291  0.0018943 ], Reward: 256.18139534884074
792 | Action: [-0.3357727   0.16032858  0.00357568], Reward: 246.28139534884127
891 | Action: [-0.32803163  0.16555889  0.00343469], Reward: 236.38139534884183
990 | Action: [-0.3905499   0.15839112  0.00372622], Reward: 226.4813953488424
1089 | Action: [-0.33198097  0.16012943  0.00357599], Reward: 216.58139534884296
1188 | Action: [-0.33614644  0.16024864  0.00357302], Reward: 206.68139534884352
Episode took: 39.763137102127075 seconds
***************** Episode: 1290 | Action: [0.8800883  0.07526875 0.05266112], Reward: 6.967137809187279
99 | Action: [0.06025492 0.09454735 0.00201125], Reward: 39.46996466431089
198 | Action: [-0.05752351  0.18053854  0.0106463 ], Reward: 117.90918727915222
297 | Action: [-0.18157202  0.11733332  0.0104055 ], Reward: 189.28127208480643
396 | Action: [0.0088622  0.40218616 0.00772309], Reward: 186.44840989399427
495 | Action: [-0.08781607  0.20092493  0.00441907], Reward: 176.54840989399483
594 | Action: [-0.904795    0.09546122  0.00199618], Reward: 166.6484098939954
693 | Action: [0.10593709 0.34579515 0.0068866 ], Reward: 234.48692579505595
792 | Action: [-0.10316797  0.17315255  0.00383752], Reward: 330.593992932864
891 | Action: [0.5446373  0.27194053 0.00639289], Reward: 320.69399293286176
990 | Action: [-0.66409117  0.12268484  0.00418562], Reward: 310.7939929328595
1089 | Action: [0.50705284 0.17345376 0.0053935 ], Reward: 343.29681978798124
1188 | Action: [0.3049104  0.28235257 0.00364756], Reward: 347.53109540635364
Episode took: 37.70913600921631 seconds
***************** Episode: 1300 | Action: [0.82968855 0.06923866 0.05761313], Reward: 6.702721088435374
99 | Action: [-0.2106378   0.19612624  0.00209565], Reward: 37.61904761904758
198 | Action: [0.4555918  0.12793832 0.01053307], Reward: 119.5557823129254
297 | Action: [-0.9457116   0.0963355   0.00208174], Reward: 215.09795918367408
396 | Action: [-0.409933    0.13200031  0.00308207], Reward: 232.4088435374161
495 | Action: [-0.29653037  0.19052844  0.00405253], Reward: 222.50884353741665
594 | Action: [-0.30914807  0.17303963  0.00367164], Reward: 212.60884353741721
693 | Action: [-0.33360216  0.16206227  0.00360576], Reward: 202.70884353741778
792 | Action: [-0.30914807  0.17303963  0.00367164], Reward: 192.80884353741834
891 | Action: [-0.33361673  0.1611341   0.00359869], Reward: 182.9088435374189
990 | Action: [-0.35488138  0.10396791  0.00207905], Reward: 173.00884353741947
1089 | Action: [-0.1628873   0.15249157  0.00985329], Reward: 190.31972789116148
1188 | Action: [-0.19079645  0.13475417  0.00492895], Reward: 285.86190476190967
Episode took: 38.91983103752136 seconds
***************** Episode: 1310 | Action: [0.8684379  0.07561393 0.05909222], Reward: 6.269426751592357
99 | Action: [-0.44645584  0.11975744  0.00213092], Reward: 37.77070063694263
198 | Action: [0.29652116 0.16591543 0.0075973 ], Reward: 107.48853503184736
297 | Action: [-0.53102595  0.08963784  0.00429942], Reward: 189.9452229299371
396 | Action: [-0.4658722   0.14302687  0.00217575], Reward: 278.7713375796184
495 | Action: [-0.42388302  0.13745604  0.00178502], Reward: 272.0560509554123
594 | Action: [-0.93406725  0.09417105  0.00225495], Reward: 262.15605095541
693 | Action: [0.18034258 0.18124264 0.01186709], Reward: 252.25605095540885
792 | Action: [-0.4005401   0.16965955  0.00345375], Reward: 242.35605095540942
891 | Action: [0.02309746 0.09051615 0.00276942], Reward: 232.45605095540998
990 | Action: [-0.53552103  0.12627038  0.0007068 ], Reward: 222.55605095541054
1089 | Action: [0.09686932 0.16573219 0.01100825], Reward: 212.6560509554111
1188 | Action: [-0.33360216  0.16206227  0.00360576], Reward: 202.75605095541167
Episode took: 39.382404088974 seconds
***************** Episode: 1320 | Action: [0.97589284 0.11771563 0.11105859], Reward: 6.435947712418301
99 | Action: [-0.3528123   0.10124107  0.00263459], Reward: 35.751633986928056
198 | Action: [-0.19027291  0.22282286  0.00781969], Reward: 104.28300653594793
297 | Action: [0.1925545  0.18474501 0.00669666], Reward: 195.69019607843222
396 | Action: [-0.28089356  0.16068487  0.00348711], Reward: 280.56143790849706
495 | Action: [0.0640121  0.08038642 0.00395188], Reward: 293.5372549019589
594 | Action: [-0.422504    0.17903493  0.00212404], Reward: 303.24509803921154
693 | Action: [-0.35801068  0.04530375  0.00132065], Reward: 312.9529411764642
792 | Action: [-0.06629121  0.135876    0.00766572], Reward: 303.05294117646196
891 | Action: [0.1734921  0.11928633 0.0108301 ], Reward: 293.1529411764597
990 | Action: [0.6871151  0.09634559 0.00641918], Reward: 283.25294117645745
1089 | Action: [-0.20788664  0.1776089   0.00383834], Reward: 286.4248366012918
1188 | Action: [-0.3327377   0.15867059  0.00353866], Reward: 276.52483660128956
Episode took: 40.033143758773804 seconds
